Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4
1742724872529704,396344,0,428066,494
1742724872537700,396655,0,427710,540
1742724872545595,396134,0,427039,509
1742724872553167,395723,83,426443,517
1742724872560739,395038,0,425696,475
1742724872568311,394310,0,424895,477
1742724872575883,393310,0,423749,525
1742724872583455,392620,0,422894,477
1742724872591027,392523,0,422536,482
1742724872599148,392450,0,422549,477
1742724872608860,392443,196,422568,507
1742724872618572,392420,0,422641,497
1742724872628284,391745,0,421953,481
1742724872637996,391924,0,421734,527
1742724872647708,391823,0,421369,480
1742724872657420,391800,1,421034,489
1742724872666318,391276,0,420487,479
1742724872672746,390863,0,420220,494
1742724872679174,390702,0,420151,503
1742724872685602,390718,0,420061,477
1742724872692030,390456,0,419875,498
1742724872698458,390128,0,419351,503
1742724872704886,389742,0,418775,494
1742724872711606,389356,0,418349,496
1742724872719178,389183,8,418460,496
1742724872726750,389488,0,418161,484
1742724872734322,389733,0,418278,487
1742724872741894,389662,0,418168,480
1742724872749466,389721,0,418166,465
1742724872757038,389926,0,418279,476
1742724872765110,389613,0,417879,465
1742724872774610,389453,12,417829,494
1742724872784110,389768,0,418075,471
1742724872793610,389449,0,417706,467
1742724872803110,389792,0,417956,473
1742724872812610,389561,0,417804,481
1742724872822110,389610,0,418024,496
1742724872830738,389338,0,417599,464
1742724872836738,389649,167,418145,508
1742724872842738,390694,0,418717,488
1742724872848738,392040,0,420354,471
1742724872854738,392446,0,420753,470
1742724872860738,392679,0,420525,469
1742724872866738,392479,1,419993,502
1742724872873426,391846,0,419792,476
1742724872882070,391082,102,419424,452
1742724872890714,390042,0,418600,478
1742724872899358,389566,0,418135,479
1742724872908002,390435,0,419112,483
1742724872916646,391881,0,420407,456
1742724872925290,392628,0,420977,483
1742724872934106,393240,0,421495,463
1742724872943390,394189,1,422489,502
1742724872952674,394700,0,423172,488
1742724872961958,394626,6,423104,501
1742724872971242,394085,0,422572,483
1742724872980526,393850,0,422318,473
1742724872989810,393330,0,421966,493
1742724872998247,393025,0,421960,478
1742724873004103,392968,43,421874,497
1742724873009959,393317,0,422103,477
1742724873015815,393412,0,421996,501
1742724873021671,393506,0,422215,482
1742724873027527,393544,0,422324,488
1742724873033383,393866,0,422561,478
1742724873039800,394312,0,422959,477
1742724873047796,394684,9,423406,482
1742724873055792,394993,0,423380,470
1742724873063788,394946,0,423250,469
1742724873071784,394806,0,423273,489
1742724873079780,394826,0,423335,470
1742724873087776,394660,0,422726,503
1742724873095797,393776,0,421862,480
1742724873103793,393065,101,421265,491
1742724873111789,392394,0,420976,447
1742724873119785,391766,0,420016,485
1742724873127781,391254,0,419121,482
1742724873135777,391004,0,418663,467
1742724873143773,391765,0,419581,487
1742724873151614,392567,0,420133,469
1742724873158898,392673,30,420416,500
1742724873166182,392960,0,420526,474
1742724873173466,393291,0,420917,483
1742724873180750,393711,0,421292,489
1742724873188034,394146,0,421578,500
1742724873195318,394440,0,421485,493
1742724873202801,394077,0,421168,495
1742724873210797,393994,90,421176,515
1742724873218793,393091,0,420336,479
1742724873226789,392376,0,419507,488
1742724873234785,392249,0,419169,481
1742724873242781,391958,0,418687,478
1742724873250777,391654,0,418586,467
1742724873258799,391409,0,418346,475
1742724873266795,391564,60,418176,492
1742724873274791,391613,0,418285,461
1742724873282787,391823,0,418390,479
1742724873290783,391855,0,418555,486
1742724873298779,391990,0,418646,462
1742724873306775,392233,63,418843,499
1742724873314850,391843,0,418649,486
1742724873323134,391737,114,418669,505
1742724873331418,391714,0,418350,483
1742724873339702,391673,0,418278,481
1742724873347986,391676,0,418186,498
1742724873356270,392026,0,418465,468
1742724873364554,392327,0,418820,504
1742724873372681,392589,0,419130,496
1742724873380249,392726,0,419146,498
1742724873387817,392699,0,419143,467
1742724873395385,392946,124,419313,481
1742724873402953,392863,0,419180,491
1742724873410521,392863,0,419306,474
1742724873418089,393306,0,419456,485
1742724873425741,393278,0,419492,477
1742724873433597,393253,39,419898,515
1742724873441453,393332,0,419657,484
1742724873449309,393371,0,419756,487
1742724873457165,393398,0,419868,492
1742724873465021,393323,0,419970,492
1742724873472877,393627,0,420070,477
1742724873480709,394718,0,421331,477
1742724873488421,395883,2,422251,532
1742724873496133,396275,0,423021,488
1742724873503845,396728,0,422914,506
1742724873511557,396897,0,423097,510
1742724873519269,396090,0,422537,481
1742724873526981,395230,0,421856,499
1742724873534755,394057,0,420951,495
1742724873542643,393838,0,420934,502
1742724873550531,394516,0,421621,475
1742724873558419,395682,0,422794,484
1742724873566307,397009,0,423971,470
1742724873574195,398234,0,425118,489
1742724873582083,399252,0,426228,496
1742724873589953,399255,0,426479,514
1742724873597757,399168,104,426590,529
1742724873605561,398572,0,425876,481
1742724873613365,397966,0,425432,495
1742724873621169,397623,0,425239,482
1742724873628973,397564,0,425272,478
1742724873636777,397663,0,425279,498
1742724873644711,398015,0,425380,495
1742724873652995,397902,62,425673,510
1742724873661279,398663,102,426117,506
1742724873669563,398934,0,426637,502
1742724873677847,399436,0,427016,496
1742724873686131,400109,0,427662,487
1742724873694415,400678,0,428028,510
1742724873702435,400635,0,428408,487
1742724873709575,400987,102,428561,513
1742724873716715,400641,0,428301,509
1742724873723855,400331,0,427903,512
1742724873730995,399745,0,427228,471
1742724873738135,398845,0,426363,493
1742724873745275,398436,0,426150,509
1742724873752688,398483,45,426007,500
1742724873760828,397833,64,425092,524
1742724873768968,397386,0,424468,495
1742724873777108,397165,0,424323,474
1742724873785248,397647,0,424763,510
1742724873793388,398149,0,425120,490
1742724873801528,398638,0,425484,514
1742724873809965,398795,0,425502,489
1742724873819249,398671,66,425931,494
1742724873828533,399059,0,425826,500
1742724873837817,399209,0,425762,495
1742724873847101,399009,0,425495,509
1742724873856385,398610,0,425102,495
1742724873865669,398609,112,425032,514
1742724873874244,398282,0,424419,472
1742724873880672,397944,23,424152,528
1742724873887100,397419,0,423522,500
1742724873893528,396951,0,423344,473
1742724873899956,396861,0,423070,487
1742724873906384,396803,0,423023,488
1742724873912812,396859,0,423073,503
1742724873919832,396946,0,423145,463
1742724873928544,397400,119,423516,491
1742724873937256,397325,0,423537,484
1742724873945968,397170,0,423430,468
1742724873954680,397242,0,423506,502
1742724873963392,397141,8,423373,497
1742724873972104,397075,0,423364,505
1742724873980330,396769,0,422991,483
1742724873987042,396954,184,423236,515
1742724873993754,396637,0,422724,471
1742724874000466,396604,0,422683,481
1742724874007178,396728,0,422725,493
1742724874013890,396898,0,422916,480
1742724874020602,397064,0,423224,471
1742724874027828,397577,0,423390,492
1742724874036540,397547,87,423481,485
1742724874045252,397851,0,423876,494
1742724874053964,397865,0,423951,488
1742724874062676,397958,69,424006,464
1742724874071388,397928,0,424040,474
1742724874080100,397814,0,423994,501
1742724874088675,397722,0,423871,489
1742724874096819,397893,12,423776,482
1742724874104963,398042,66,424028,479
1742724874113107,398013,0,423926,509
1742724874121251,397748,0,423946,484
1742724874129395,397836,0,424030,484
1742724874137539,398836,0,424890,496
1742724874145383,400086,0,426145,497
1742724874152235,400852,85,427276,509
1742724874159087,400876,0,426816,463
1742724874165939,401133,0,426929,515
1742724874172791,400881,0,426915,512
1742724874179643,400309,0,426604,491
1742724874186495,399350,0,425628,500
1742724874193715,398819,0,425058,479
1742724874201999,398929,83,425765,503
1742724874210283,399825,0,426581,512
1742724874218567,401049,0,427739,487
1742724874226851,402373,0,428940,510
1742724874235135,403472,0,430061,515
1742724874243419,403896,0,430549,515
1742724874251737,403770,0,430578,508
1742724874260049,403068,137,429947,523
1742724874268361,402168,21,428946,492
1742724874276673,401660,0,428607,489
1742724874284985,401475,0,428410,496
1742724874293297,401430,0,428387,506
1742724874301609,401889,0,428604,516
1742724874310101,402120,0,428713,498
1742724874319069,402428,234,429447,522
1742724874328037,402782,0,429700,497
1742724874337005,403053,0,430183,513
1742724874345973,403610,0,430682,509
1742724874354941,403973,0,431103,510
1742724874363909,403969,0,431315,504
1742724874372187,404222,0,431445,508
1742724874378331,403975,0,431387,493
1742724874384475,403765,0,430874,510
1742724874390619,402953,0,429778,505
1742724874396763,401834,0,428576,492
1742724874402907,401062,0,427984,519
1742724874409051,400800,0,427608,510
1742724874415771,400561,0,426626,470
1742724874424199,399384,0,425503,495
1742724874432627,399271,0,425349,505
1742724874441055,399534,0,425628,497
1742724874449483,400047,0,425995,501
1742724874457911,400499,0,426308,497
1742724874466339,400793,1,426644,502
1742724874474412,400646,0,426517,501
1742724874481412,401113,224,427047,510
1742724874488412,400854,0,426425,500
1742724874495412,400899,0,426267,474
1742724874502412,400434,0,426030,492
1742724874509412,400209,0,425910,475
1742724874516412,399941,0,425628,514
1742724874523880,399236,0,425091,488
1742724874532736,399074,35,424780,492
1742724874541592,399166,0,424573,482
1742724874550448,399067,0,424381,492
1742724874559304,398986,0,424304,491
1742724874568160,398868,0,424063,486
1742724874577016,399331,0,424146,488
1742724874585385,399024,0,424147,479
1742724874592241,399223,18,424490,485
1742724874599097,399206,0,424537,482
1742724874605953,399535,0,424641,500
1742724874612809,399355,0,424726,486
1742724874619665,399286,0,424624,494
1742724874626521,399212,68,424717,526
1742724874633714,399538,0,424548,495
1742724874641854,398850,0,424459,499
1742724874649994,399216,0,424602,458
1742724874658134,399211,0,424650,477
1742724874666274,399239,0,424643,495
1742724874674414,399325,0,424809,486
1742724874682554,399681,0,425048,480
1742724874690609,399418,0,424992,500
1742724874698333,400079,2,425241,535
1742724874706057,399607,0,424992,495
1742724874713781,399547,0,424895,483
1742724874721505,399613,0,424818,484
1742724874729229,399559,0,424629,497
1742724874736953,399406,0,424481,507
1742724874744960,399125,0,424256,497
1742724874753804,398995,110,424191,505
1742724874762648,398848,4,423957,516
1742724874771492,398919,0,423842,503
1742724874780336,398527,0,423813,477
1742724874789180,398354,0,423641,481
1742724874798024,397903,0,423342,496
1742724874806377,398439,0,423623,477
1742724874813233,399282,97,424691,515
1742724874820089,400035,0,425457,504
1742724874826945,401084,0,426132,497
1742724874833801,401410,0,426156,497
1742724874840657,401358,0,426328,516
1742724874847513,400910,0,426121,513
1742724874854624,399889,0,425438,497
1742724874862480,399424,77,424872,521
1742724874870336,398898,0,424529,497
1742724874878192,399993,0,425688,492
1742724874886048,401245,0,427010,491
1742724874893904,402589,0,428232,485
1742724874901760,403416,0,429183,506
1742724874909786,404378,0,429846,508
1742724874918214,404576,84,430181,510
1742724874926642,404256,0,430041,488
1742724874935070,403919,0,429661,493
1742724874943498,403571,0,429465,483
1742724874951926,403542,0,429668,486
1742724874960354,403742,0,429805,508
1742724874968523,404071,0,429889,515
1742724874975843,404575,0,430180,502
1742724874983163,404857,0,430786,513
1742724874990483,405414,0,431402,488
1742724874997803,405975,0,432126,470
1742724875005123,406587,0,432846,491
1742724875012443,407059,0,433429,513
1742724875019973,407199,0,433829,497
1742724875028117,407637,149,434410,514
1742724875036261,407270,0,434018,495
1742724875044405,407076,0,433810,525
1742724875052549,406836,0,433539,511
1742724875060693,406273,0,433058,511
1742724875068837,405664,0,432864,543
1742724875076809,405795,0,433098,522
1742724875084237,405012,6,432364,525
1742724875091665,404413,0,431402,503
1742724875099093,403854,0,430755,475
1742724875106521,403859,0,430943,511
1742724875113949,404289,0,431502,496
1742724875121377,404605,0,431786,529
1742724875129114,404547,0,431716,504
1742724875137682,404707,0,431631,548
1742724875146250,404649,0,431800,501
1742724875154818,404920,0,431802,540
1742724875163386,404547,0,431565,510
1742724875171954,404426,0,431570,515
1742724875180522,404300,0,431616,524
1742724875188972,403885,0,431420,517
1742724875196968,403895,12,431204,521
1742724875204964,403645,3,431044,506
1742724875212960,403418,0,430768,518
1742724875220956,402931,0,430390,465
1742724875228952,402940,0,430462,487
1742724875236948,403219,1,430536,501
1742724875244777,402949,0,430688,519
1742724875252061,403194,153,431244,531
1742724875259345,403589,0,431317,505
1742724875266629,403967,0,431695,507
1742724875273913,403918,0,431709,502
1742724875281197,403903,0,431759,503
1742724875288481,404057,0,431810,528
1742724875295895,403908,0,431835,507
1742724875303607,403564,0,431540,509
1742724875311319,403565,0,431518,509
1742724875319031,403453,35,431468,524
1742724875326743,403616,0,431640,501
1742724875334455,403719,0,431895,520
1742724875342167,403800,0,432180,520
1742724875350007,404015,0,432383,503
1742724875358147,404229,17,432645,526
1742724875366287,404434,0,432883,515
1742724875374427,404692,0,433152,517
1742724875382567,404781,0,433380,523
1742724875390707,404914,0,433628,525
1742724875398847,405178,0,433940,532
1742724875407356,405112,0,433958,511
1742724875416928,404859,40,433890,518
1742724875426500,404838,0,433726,516
1742724875436072,404729,0,433633,518
1742724875445644,404600,0,433616,502
1742724875455216,404576,0,433722,517
1742724875464788,404465,0,433767,530
1742724875473414,404719,0,433824,493
1742724875479126,405337,0,434239,502
1742724875484838,405849,0,434985,512
1742724875490550,406517,0,435894,504
1742724875496262,406661,6,436186,503
1742724875501974,406519,17,435689,523
1742724875507686,406032,0,435168,520
1742724875513976,405675,0,434767,534
1742724875521976,404695,0,434468,524
1742724875529976,404140,0,434237,494
1742724875537976,404549,0,434911,512
1742724875545976,405378,0,435743,523
1742724875553976,406456,0,436669,520
1742724875561976,407065,0,437164,519
1742724875569917,407689,0,437981,531
1742724875577629,408578,87,438926,556
1742724875585341,408442,0,439093,540
